@relation openjpa_Train_R2-weka.filters.unsupervised.attribute.Remove-R2-3-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute release {0.9.0}
@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false}

@data
0.9.0,3,2,0,0,0,1,0,0,37,1,2,0,false
0.9.0,4,4,0,0,0,0,0,1,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,3,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,9,5,3,0,0,3,1,6,37,3,9,2,false
0.9.0,4,2,0,0,0,2,1,0,37,3,9,0,false
0.9.0,46,16,27,0,0,0,1,4,37,2,6,2,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,2,0,0,0,0,15,0,0,1,7,0,false
0.9.0,6,2,2,0,0,0,0,2,0,1,5,0,false
0.9.0,4,2,0,0,0,2,0,0,37,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,7,3,1,0,0,0,1,3,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,5,45,2,7,0,false
0.9.0,20,10,4,0,0,0,1,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,2,0,0,1,4,0,false
0.9.0,3,1,1,0,0,0,1,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,3,1,1,0,0,0,0,0,45,1,5,0,false
0.9.0,3,1,1,0,0,0,0,0,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,10,4,4,0,0,1,8,4,45,2,6,1,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,6,3,1,0,0,2,2,0,45,2,7,0,false
0.9.0,7,3,0,0,0,2,0,2,45,3,8,0,false
0.9.0,4,1,1,0,0,1,0,1,37,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,4,1,0,0,0,0,0,1,0,1,8,0,false
0.9.0,4,2,1,0,0,0,4,1,45,3,10,0,false
0.9.0,1,1,0,0,0,0,2,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.0,11,2,1,0,0,1,0,13,37,3,6,7,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,2,1,0,0,0,0,0,0,0,2,7,0,false
0.9.0,14,4,5,0,0,0,1,2,37,1,2,5,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,2,0,0,0,0,0,1,37,2,3,0,false
0.9.0,5,1,1,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,0,3,0,45,2,7,1,false
0.9.0,6,3,3,0,0,1,1,0,0,1,6,0,false
0.9.0,4,1,1,0,0,0,0,1,45,2,7,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,11,3,1,0,1,0,0,1,37,2,3,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,7,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,2,9,0,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,19,8,7,1,0,0,1,4,37,2,3,4,false
0.9.0,4,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,10,4,4,0,0,1,6,0,45,3,11,1,false
0.9.0,6,4,1,1,0,3,4,0,37,2,3,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,15,10,2,0,0,4,0,3,37,1,2,2,false
0.9.0,10,5,2,0,0,2,2,0,37,2,3,3,false
0.9.0,11,4,2,0,0,1,1,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,4,45,2,6,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,1,2,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,3,1,0,0,0,0,0,2,0,1,6,0,false
0.9.0,6,4,0,0,0,4,2,0,45,2,6,3,false
0.9.0,5,1,2,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,1,37,3,6,0,false
0.9.0,5,3,3,0,0,0,8,0,45,3,8,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,13,5,6,0,0,2,3,4,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,4,1,2,0,0,0,4,0,45,3,8,0,false
0.9.0,19,10,7,0,0,1,2,7,37,1,2,2,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,3,1,0,0,0,0,1,1,45,3,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.0,22,2,2,1,0,1,1,3,45,2,6,5,false
0.9.0,3,1,0,0,0,1,0,0,37,2,5,0,false
0.9.0,4,1,0,0,0,0,0,1,0,1,8,0,false
0.9.0,8,2,0,0,1,2,1,0,37,2,3,2,false
0.9.0,3,1,0,0,0,1,4,0,45,3,10,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,13,0,false
0.9.0,5,1,0,0,0,0,0,0,45,4,8,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,8,0,false
0.9.0,9,2,1,0,1,1,0,4,0,1,8,0,false
0.9.0,8,5,3,0,0,1,13,3,45,3,8,2,false
0.9.0,29,14,13,0,0,1,4,1,37,2,3,0,false
0.9.0,7,1,5,0,0,0,1,0,45,3,6,0,false
0.9.0,3,1,0,0,0,1,0,1,37,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,3,0,false
0.9.0,5,3,1,0,0,2,15,3,45,3,10,1,false
0.9.0,3,1,1,0,0,0,1,0,0,1,6,0,false
0.9.0,2,1,0,0,0,0,1,0,45,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,1,3,45,1,5,0,false
0.9.0,3,2,0,0,0,1,1,0,0,1,5,1,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,5,45,2,7,1,false
0.9.0,9,1,1,0,1,1,0,3,0,1,5,0,false
0.9.0,4,1,1,0,0,0,1,1,45,3,11,0,false
0.9.0,3,2,0,0,0,1,0,0,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,14,3,1,2,2,2,2,0,45,3,10,2,false
0.9.0,3,2,0,0,0,1,0,0,37,2,6,0,false
0.9.0,10,5,0,0,0,0,2,2,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,2,0,1,0,0,22,2,0,1,8,0,false
0.9.0,6,3,1,0,0,0,0,2,45,2,8,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,1,1,45,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,6,1,0,0,0,0,2,0,37,1,2,0,false
0.9.0,12,3,1,0,1,1,1,2,37,3,6,0,false
0.9.0,26,5,14,2,0,1,1,4,0,2,13,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,6,8,1,0,0,3,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,1,4,0,0,1,5,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,6,0,false
0.9.0,3,4,0,0,0,1,3,0,45,3,11,0,false
0.9.0,6,2,1,0,0,2,1,3,45,2,6,2,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,3,1,0,0,0,0,11,1,45,2,6,0,false
0.9.0,3,2,0,0,0,1,8,0,37,2,6,0,false
0.9.0,4,1,1,0,0,1,0,4,45,2,7,0,false
0.9.0,3,4,0,0,0,1,1,1,45,2,6,1,false
0.9.0,14,4,2,0,1,0,0,3,0,1,8,0,false
0.9.0,9,3,2,0,0,0,0,4,37,2,5,0,false
0.9.0,1,1,0,0,0,0,3,0,45,3,8,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,6,0,false
0.9.0,16,6,6,0,0,1,2,0,0,1,8,4,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,4,1,1,0,0,0,0,2,45,2,6,0,false
0.9.0,5,1,1,0,0,1,0,2,0,1,7,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,16,5,1,0,2,0,0,3,37,3,9,1,false
0.9.0,3,1,0,0,0,1,1,0,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,9,3,0,0,1,1,0,2,45,2,5,1,false
0.9.0,45,14,16,4,1,2,1,1,45,2,7,1,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.0,22,12,5,0,0,3,2,6,45,3,8,1,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,3,1,0,0,0,1,4,0,45,2,8,0,false
0.9.0,3,1,0,0,0,1,0,2,37,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,7,1,0,0,0,0,1,5,37,1,2,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,7,1,1,0,0,1,0,3,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,3,1,0,0,0,1,50,0,45,3,13,0,false
0.9.0,3,1,0,0,0,1,8,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,2,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,4,2,0,1,0,1,0,2,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,10,0,45,3,10,0,false
0.9.0,3,6,0,0,0,0,8,1,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,25,1,7,0,0,0,1,0,45,1,3,19,false
0.9.0,3,2,0,0,0,1,0,0,45,2,5,0,false
0.9.0,4,2,0,0,0,0,0,1,37,2,2,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,1,37,3,6,0,false
0.9.0,12,5,3,0,1,0,1,1,45,1,5,2,false
0.9.0,6,5,0,0,0,3,3,0,45,3,11,2,false
0.9.0,21,8,6,0,0,1,1,5,45,2,6,1,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,3,0,false
0.9.0,4,1,0,0,0,1,0,2,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,174,0,45,3,8,0,false
0.9.0,4,1,0,0,0,0,1,1,37,2,4,0,false
0.9.0,4,4,0,0,0,2,0,0,37,2,6,0,false
0.9.0,10,3,1,0,1,0,1,1,45,2,9,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,3,1,false
0.9.0,11,6,6,0,0,2,4,6,45,2,8,2,false
0.9.0,3,1,1,0,0,0,0,0,37,2,4,0,false
0.9.0,1,1,0,0,0,0,1,0,45,2,7,0,false
0.9.0,1,1,0,0,0,0,1,0,0,1,4,0,false
0.9.0,4,1,0,0,0,0,0,1,45,3,13,0,false
0.9.0,6,2,0,0,0,0,1,1,45,2,5,0,false
0.9.0,3,1,0,0,0,1,1,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,8,0,false
0.9.0,5,5,0,0,0,0,1,4,45,3,10,0,false
0.9.0,6,4,1,0,0,3,0,4,45,2,8,2,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,4,2,0,0,0,2,1,0,37,2,3,0,false
0.9.0,4,2,2,0,0,0,0,8,37,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,3,45,2,7,0,false
0.9.0,7,6,4,5,0,2,1,0,45,2,8,2,false
0.9.0,3,1,0,0,0,0,0,1,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,4,0,false
0.9.0,2,1,0,0,0,0,1,0,45,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,22,9,7,0,1,2,3,3,0,2,13,3,false
0.9.0,3,1,0,0,0,1,25,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,2,0,45,1,4,0,false
0.9.0,6,1,1,0,0,1,1,3,45,2,6,2,false
0.9.0,3,1,0,0,0,1,1,0,37,2,5,0,false
0.9.0,29,10,6,0,3,1,0,3,37,2,3,0,false
0.9.0,3,1,0,0,0,1,2,0,45,3,7,0,false
0.9.0,5,3,0,0,0,3,3,0,45,2,7,0,false
0.9.0,5,2,2,0,0,1,1,0,37,2,3,0,false
0.9.0,24,12,3,0,1,8,1,3,45,2,7,4,false
0.9.0,3,1,0,0,0,0,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,13,1,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,0,1,0,37,2,4,0,false
0.9.0,8,2,0,1,1,1,1,1,37,2,4,2,false
0.9.0,3,1,0,0,0,0,0,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,40,11,9,0,3,1,2,4,45,3,11,5,false
0.9.0,3,2,0,0,0,1,1,0,37,1,2,0,false
0.9.0,9,5,2,0,0,3,2,0,37,2,6,1,false
0.9.0,35,10,7,1,0,2,1,1,45,2,6,9,false
0.9.0,1,1,0,0,0,0,1,0,45,3,6,0,false
0.9.0,5,3,0,0,0,3,3,3,45,3,8,1,false
0.9.0,1,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,9,2,0,0,1,1,1,2,45,3,7,1,false
0.9.0,23,5,3,0,0,1,1,3,0,1,6,1,false
0.9.0,3,2,0,0,0,1,0,0,0,1,5,1,false
0.9.0,3,1,0,0,0,1,4,0,45,3,8,0,false
0.9.0,7,2,3,0,0,0,4,0,45,3,8,0,false
0.9.0,4,1,0,0,0,0,1,2,45,3,13,0,false
0.9.0,4,2,0,0,0,0,0,2,37,2,2,0,false
0.9.0,1,1,0,0,0,0,5,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,5,1,2,0,0,0,0,0,45,4,9,2,false
0.9.0,24,5,0,0,1,0,3,12,45,3,11,0,false
0.9.0,6,6,1,0,0,1,1,4,45,2,6,4,false
0.9.0,3,1,0,0,0,0,0,1,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,4,4,0,0,0,0,1,5,45,2,5,0,false
0.9.0,5,3,1,0,0,0,1,3,45,3,11,0,false
0.9.0,3,1,0,0,0,1,2,0,0,1,5,0,false
0.9.0,1,1,0,0,0,0,1,0,37,2,2,0,false
0.9.0,25,8,0,0,0,0,1,8,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,5,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,3,45,2,7,0,false
0.9.0,8,1,0,0,1,0,0,4,0,1,8,0,false
0.9.0,5,2,2,1,0,1,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,2,0,37,2,3,0,false
0.9.0,3,2,0,0,0,1,1,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,28,9,7,0,0,3,0,5,37,2,3,0,false
0.9.0,1,1,0,0,0,0,2,0,45,4,8,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,3,3,0,0,0,0,5,1,45,3,11,0,false
0.9.0,5,2,1,0,0,0,3,1,37,2,3,1,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,11,5,3,0,0,1,2,2,45,3,8,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,1,0,0,0,2,0,45,1,4,0,false
0.9.0,4,1,0,0,0,0,0,2,37,3,6,0,false
0.9.0,11,3,2,0,0,0,0,4,37,2,3,0,false
0.9.0,3,2,0,0,0,1,2,0,45,3,13,0,false
0.9.0,14,8,3,1,0,2,0,0,37,2,6,0,false
0.9.0,1,1,0,0,0,0,5,0,37,2,3,0,false
0.9.0,8,3,2,0,0,0,1,5,45,2,8,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,3,9,0,false
0.9.0,3,1,0,0,0,0,1,2,45,3,13,0,false
0.9.0,9,4,2,0,0,2,1,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,11,5,7,0,0,0,1,9,45,2,8,2,false
0.9.0,4,3,1,0,0,2,1,0,0,2,5,0,false
0.9.0,3,3,0,0,0,1,0,0,45,1,3,0,false
0.9.0,3,2,0,0,0,1,27,1,0,1,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,3,0,false
0.9.0,7,2,3,0,0,0,1,3,37,1,2,2,false
0.9.0,3,1,0,0,0,0,1,0,45,2,6,1,false
0.9.0,3,1,0,0,0,1,0,0,37,3,6,0,false
0.9.0,25,5,3,0,1,0,4,14,45,3,11,2,false
0.9.0,3,1,1,0,0,0,0,0,45,2,5,0,false
0.9.0,3,2,0,0,0,0,2,0,45,3,11,0,false
0.9.0,7,2,2,0,0,0,2,0,37,2,2,2,false
0.9.0,3,1,0,0,0,0,0,1,37,2,5,0,false
0.9.0,3,1,0,0,0,1,0,1,0,2,9,0,false
0.9.0,3,1,0,0,0,0,1,1,45,3,5,0,false
0.9.0,4,3,0,0,0,0,0,2,0,2,9,0,false
0.9.0,1,1,0,0,0,0,6,0,45,3,6,0,false
0.9.0,12,7,4,0,0,4,0,1,37,1,2,4,false
0.9.0,4,1,0,0,0,0,0,2,45,3,13,0,false
0.9.0,3,2,0,0,0,0,2,1,0,1,7,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.0,5,1,1,0,0,1,1,3,37,2,2,0,false
0.9.0,3,1,1,0,0,0,1,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.0,5,2,2,0,0,1,0,0,37,2,3,1,false
0.9.0,3,1,0,0,0,1,1,0,37,2,3,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,5,3,2,2,0,2,1,1,45,3,8,0,false
0.9.0,5,1,0,0,0,0,1,1,37,2,4,0,false
0.9.0,10,2,1,0,1,1,14,0,0,1,7,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,5,2,0,0,0,2,0,3,45,3,11,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,13,7,5,0,0,2,0,0,37,2,2,0,false
0.9.0,10,3,1,3,1,0,0,2,45,2,7,4,false
0.9.0,17,6,3,0,1,2,1,4,45,3,8,1,false
0.9.0,1,1,0,0,0,0,2,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,5,0,false
0.9.0,16,10,6,0,0,4,1,1,45,3,11,1,false
0.9.0,3,1,0,0,0,1,2,0,0,1,5,0,false
0.9.0,12,2,6,0,0,0,1,1,37,2,4,0,false
0.9.0,6,2,0,0,0,0,0,3,37,2,3,0,false
0.9.0,7,2,2,0,0,2,0,3,37,2,2,0,false
0.9.0,3,1,1,0,0,0,3,0,45,3,10,0,false
0.9.0,12,7,4,0,0,3,2,0,37,3,6,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,8,1,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,1,0,45,1,4,0,false
0.9.0,11,2,1,0,1,0,0,3,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,9,7,2,0,0,2,4,2,37,3,6,0,false
0.9.0,11,4,4,0,0,1,0,2,0,2,6,1,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,2,45,2,7,0,false
0.9.0,8,1,0,0,1,1,0,4,0,1,8,0,false
0.9.0,3,1,0,0,0,1,2,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,4,2,0,0,0,2,44,0,45,2,6,0,false
0.9.0,4,1,1,0,0,1,1,1,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,2,37,2,4,0,false
0.9.0,1,1,0,0,0,0,3,0,45,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,14,7,1,0,1,5,0,1,37,2,3,5,false
0.9.0,3,3,0,0,0,0,10,4,45,3,13,1,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.0,3,1,0,0,0,0,0,3,45,2,7,0,false
0.9.0,3,1,0,0,0,0,0,1,45,2,7,0,false
0.9.0,18,4,2,0,1,2,5,2,45,2,5,1,false
0.9.0,5,2,1,0,0,1,3,1,37,1,2,2,false
0.9.0,4,1,1,0,0,0,0,0,37,2,6,0,false
0.9.0,9,2,1,0,1,1,0,0,37,3,9,1,false
0.9.0,2,1,0,0,0,0,0,0,37,1,2,0,false
0.9.0,8,6,4,0,0,1,3,3,45,3,13,0,false
0.9.0,7,4,4,0,0,1,1,4,37,1,2,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,6,0,false
0.9.0,9,2,1,0,1,1,1,3,45,2,5,1,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,3,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,5,2,0,0,0,2,0,3,45,3,11,0,false
0.9.0,11,4,3,0,0,4,0,1,37,2,3,1,false
0.9.0,18,7,1,0,1,2,1,6,45,3,11,2,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,6,0,false
0.9.0,4,2,1,0,0,0,0,0,45,2,6,0,false
0.9.0,5,1,3,0,0,0,2,0,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.0,3,1,0,0,0,0,3,1,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,1,1,0,0,0,0,2,0,45,1,4,0,false
0.9.0,3,2,0,0,0,0,38,1,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,37,3,6,0,false
0.9.0,3,1,0,0,0,1,2,0,45,3,11,0,false
0.9.0,3,2,0,0,0,0,2,1,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,5,0,false
0.9.0,9,1,0,0,1,1,0,2,37,3,9,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,19,8,3,0,0,1,0,1,37,2,6,0,false
0.9.0,11,5,4,0,0,0,2,5,45,3,13,0,false
0.9.0,4,4,0,0,0,1,1,0,45,2,6,0,false
0.9.0,4,2,0,0,0,2,2,2,45,2,5,1,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,3,1,1,0,0,0,1,0,45,3,10,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,1,45,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,2,9,0,false
0.9.0,3,3,0,0,0,1,0,1,0,1,7,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,10,2,1,1,1,1,1,2,37,2,4,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,4,2,0,0,0,1,0,2,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,37,3,6,0,false
0.9.0,3,1,0,0,0,1,0,1,0,1,7,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,14,8,3,0,0,2,1,5,45,2,6,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,6,4,1,0,0,2,0,0,37,2,3,0,false
0.9.0,3,2,0,0,0,1,0,2,37,2,2,0,false
0.9.0,6,3,1,0,0,2,0,1,0,1,5,0,false
0.9.0,3,1,0,0,0,0,0,0,37,2,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,4,1,45,3,10,0,false
0.9.0,11,3,2,0,0,1,2,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,5,2,3,0,0,0,17,0,45,3,10,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,7,0,false
